Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4510,2,2 BR ATTACHED HOUSING,26-04-16,04-05-16,09-05-16,RGS,103,8,5,13,MORETON BAY,PUMICESTONE
4510,2,2 BR ATTACHED HOUSING,30-03-16,07-04-16,22-04-16,RGS,103,8,15,23,MORETON BAY,PUMICESTONE
4510,2,2 BR ATTACHED HOUSING,18-12-15,06-01-16,09-02-16,RGS,103,19,34,53,MORETON BAY,PUMICESTONE
4510,1,1 BR APARTMENT,23-02-16,03-03-16,17-03-16,RGS,103,9,14,23,MORETON BAY,PUMICESTONE
4510,1,1 BR APARTMENT,22-12-15,12-01-16,19-02-16,RGS,103,21,38,59,MORETON BAY,PUMICESTONE
4510,1,1 BR APARTMENT,21-08-15,02-09-15,29-09-15,RGS,103,12,27,39,MORETON BAY,PUMICESTONE
4510,1,1 BR APARTMENT,18-02-16,19-02-16,22-02-16,RGS,103,1,3,4,MORETON BAY,PUMICESTONE
4510,1,1 BR APARTMENT,01-12-15,11-12-15,18-01-16,RGS,103,10,38,48,MORETON BAY,PUMICESTONE
4510,1,1 BR SENIOR UNIT,16-05-16,20-05-16,25-05-16,SNR,103,4,5,9,MORETON BAY,PUMICESTONE
4510,4,4 BR DETACHED HOUSE,03-06-16,08-06-16,08-06-16,RGS,103,5,0,5,MORETON BAY,MORAYFIELD
4510,1,1 BR APARTMENT,30-10-15,16-11-15,03-12-15,RGS,103,17,17,34,MORETON BAY,MORAYFIELD
4510,1,1 BR APARTMENT,19-11-15,04-12-15,23-12-15,RGS,103,15,19,34,MORETON BAY,MORAYFIELD
4510,2,2 BR CLUSTER HOUSING,26-08-15,10-09-15,30-09-15,RGS,103,15,20,35,MORETON BAY,MORAYFIELD
4510,5,5 BR DETACHED HOUSE,30-06-15,13-07-15,17-07-15,RGS,103,13,4,17,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,24-05-16,24-05-16,24-05-16,RGS,103,0,0,0,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,24-05-16,24-05-16,24-05-16,RGS,103,0,0,0,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,20-05-16,03-06-16,10-06-16,RGS,103,14,7,21,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,29-02-16,10-03-16,24-03-16,RGS,103,10,14,24,MORETON BAY,MORAYFIELD
4510,5,5 BR DETACHED HOUSE,25-09-15,29-09-15,09-10-15,RGS,103,4,10,14,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,05-01-16,18-01-16,11-02-16,RGS,103,13,24,37,MORETON BAY,PUMICESTONE
4510,1,1 BR SENIOR UNIT,18-01-16,12-02-16,23-02-16,SNR,103,25,11,36,MORETON BAY,PUMICESTONE
4510,1,1 BR SENIOR UNIT,23-02-16,03-03-16,09-03-16,SNR,103,9,6,15,MORETON BAY,PUMICESTONE
4510,1,1 BR SENIOR UNIT,21-09-15,30-09-15,14-10-15,SNR,103,9,14,23,MORETON BAY,PUMICESTONE
4510,2,2 BR ATTACHED HOUSING,06-05-16,19-05-16,31-05-16,RGS,103,13,12,25,MORETON BAY,PUMICESTONE
4510,2,2 BR ATTACHED HOUSING,25-09-15,25-09-15,25-09-15,RGS,103,0,0,0,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,13-08-15,28-08-15,21-09-15,RGS,103,15,24,39,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,25-09-15,08-10-15,05-11-15,AHG,103,13,28,41,MORETON BAY,MORAYFIELD
4510,2,2 BR APARTMENT,21-12-15,06-01-16,05-02-16,AHG,103,16,30,46,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,10-06-16,10-06-16,10-06-16,AHG,103,0,0,0,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,11-04-16,11-04-16,11-04-16,AHG,103,0,0,0,MORETON BAY,MORAYFIELD
4510,3,3 BR DETACHED HOUSE,07-10-15,21-10-15,13-11-15,RGS,103,14,23,37,MORETON BAY,PUMICESTONE
4510,3,3 BR DETACHED HOUSE,13-08-15,21-08-15,25-08-15,RGS,103,8,4,12,MORETON BAY,MORAYFIELD
4510,3,3 BR DETACHED HOUSE,03-11-15,18-11-15,03-12-15,RGS,103,15,15,30,MORETON BAY,MORAYFIELD
4551,3,3 BR DETACHED HOUSE,25-06-15,06-07-15,22-07-15,RGS,205,11,16,27,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,14-08-15,31-08-15,24-09-15,RGS,205,17,24,41,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,14-10-15,27-10-15,13-11-15,SNR,205,13,17,30,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,21-01-16,03-02-16,24-02-16,RGS,205,13,21,34,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,14-01-16,03-02-16,12-02-16,RGS,205,20,9,29,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,09-10-15,09-10-15,09-10-15,RGS,205,0,0,0,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,17-02-16,04-03-16,09-03-16,RGS,205,16,5,21,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,22-03-16,06-04-16,15-04-16,SNR,205,15,9,24,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR ATTACHED HOUSING,16-12-15,14-01-16,18-02-16,RGS,205,29,35,64,SUNSHINE COAST,CALOUNDRA
4551,2,2 BR SENIOR UNIT,23-05-16,31-05-16,03-06-16,SNR,205,8,3,11,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,15-06-15,22-06-15,08-07-15,SNR,205,7,16,23,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,02-03-16,11-03-16,22-03-16,SNR,205,9,11,20,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,23-05-16,31-05-16,06-06-16,SNR,205,8,6,14,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,13-04-16,21-04-16,12-05-16,SNR,205,8,21,29,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,27-11-15,08-12-15,15-12-15,SNR,205,11,7,18,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,21-12-15,08-01-16,12-02-16,SNR,205,18,35,53,SUNSHINE COAST,CALOUNDRA
4551,2,2 BR APARTMENT,13-01-16,22-01-16,15-02-16,RGS,205,9,24,33,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,07-12-15,04-01-16,06-01-16,RGS,205,28,2,30,SUNSHINE COAST,KAWANA
4551,1,1 BR APARTMENT,13-01-16,15-01-16,10-02-16,RGS,205,2,26,28,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,21-10-15,26-10-15,13-11-15,RGS,205,5,18,23,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,21-12-15,04-01-16,20-01-16,RGS,205,14,16,30,SUNSHINE COAST,CALOUNDRA
4551,4,4 BR DETACHED HOUSE,18-09-15,30-09-15,30-10-15,RGS,205,12,30,42,SUNSHINE COAST,KAWANA
4551,2,2 BR DUPLEX,11-04-16,18-05-16,23-05-16,RGS,205,37,5,42,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,16-12-15,08-01-16,18-01-16,RGS,205,23,10,33,SUNSHINE COAST,KAWANA
4551,3,3 BR DUPLEX,11-06-15,30-06-15,04-08-15,RGS,205,19,35,54,SUNSHINE COAST,KAWANA
4551,1,1 BR SENIOR UNIT,06-08-15,11-08-15,18-09-15,SNR,205,5,38,43,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,03-05-16,25-05-16,06-06-16,SNR,205,22,12,34,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,03-03-16,11-03-16,15-03-16,SNR,205,8,4,12,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,07-01-16,20-01-16,03-02-16,SNR,205,13,14,27,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,05-02-16,12-02-16,03-03-16,SNR,205,7,20,27,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,15-01-16,22-01-16,23-02-16,RGS,205,7,32,39,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,15-02-16,19-02-16,25-02-16,RGS,205,4,6,10,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,10-09-15,25-09-15,16-10-15,RGS,205,15,21,36,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,21-03-16,22-04-16,05-05-16,SNR,205,32,13,45,SUNSHINE COAST,CALOUNDRA
4551,2,2 BR ATTACHED HOUSING,29-07-15,21-08-15,14-09-15,RGS,205,23,24,47,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,05-08-15,19-08-15,01-09-15,RGS,205,14,13,27,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,16-09-15,18-09-15,07-10-15,SNR,205,2,19,21,SUNSHINE COAST,CALOUNDRA
4551,4,4 BR DETACHED HOUSE,27-05-15,23-06-15,22-07-15,RGS,205,27,29,56,SUNSHINE COAST,KAWANA
4551,1,1 BR APARTMENT,28-09-15,09-10-15,03-11-15,RGS,205,11,25,36,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,23-09-15,28-09-15,28-09-15,RGS,205,5,0,5,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR APARTMENT,14-03-16,18-04-16,26-04-16,RGS,205,35,8,43,SUNSHINE COAST,CALOUNDRA
4551,2,2 BR ATTACHED HOUSING,28-10-15,12-11-15,10-12-15,RGS,205,15,28,43,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,17-08-15,26-08-15,16-09-15,SNR,205,9,21,30,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,01-03-16,11-03-16,17-03-16,SNR,205,10,6,16,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,17-11-15,17-11-15,27-11-15,SNR,205,0,10,10,SUNSHINE COAST,CALOUNDRA
4551,1,1 BR SENIOR UNIT,29-10-15,06-11-15,16-11-15,SNR,205,8,10,18,SUNSHINE COAST,CALOUNDRA
4551,2,2 BR DUPLEX,08-04-16,03-05-16,03-06-16,RGS,205,25,31,56,SUNSHINE COAST,CALOUNDRA
4551,6,6 BR DETACHED HOUSE,24-09-15,09-10-15,28-10-15,RGS,205,15,19,34,SUNSHINE COAST,KAWANA
4157,3,3 BR ATTACHED HOUSING,12-05-16,07-06-16,23-06-16,RGS,106,26,16,42,REDLAND,CAPALABA
4157,1,1 BR SENIOR UNIT,22-03-16,13-04-16,13-04-16,SNR,106,22,0,22,REDLAND,CAPALABA
4157,1,1 BR SENIOR UNIT,03-03-16,15-03-16,15-03-16,SNR,106,12,0,12,REDLAND,CAPALABA
4157,2,2 BR SENIOR UNIT,05-04-16,19-04-16,29-04-16,SNR,106,14,10,24,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,15-03-16,24-03-16,30-03-16,RGS,106,9,6,15,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,14-04-16,27-04-16,03-05-16,RGS,106,13,6,19,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,05-02-16,23-02-16,26-02-16,RGS,106,18,3,21,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,21-12-15,14-01-16,15-01-16,RGS,106,24,1,25,REDLAND,CAPALABA
4157,1,1 BR APARTMENT,20-04-16,27-04-16,29-04-16,RGS,106,7,2,9,REDLAND,CAPALABA
4157,1,1 BR APARTMENT,27-07-15,07-08-15,20-08-15,RGS,106,11,13,24,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,04-11-15,13-11-15,17-11-15,RGS,106,9,4,13,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,06-05-16,23-05-16,23-05-16,RGS,106,17,0,17,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,06-04-16,05-05-16,13-05-16,RGS,106,29,8,37,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,04-03-16,18-03-16,24-03-16,RGS,106,14,6,20,REDLAND,CAPALABA
4157,2,2 BR ATTACHED HOUSING,07-04-16,06-05-16,13-05-16,RGS,106,29,7,36,REDLAND,CAPALABA
4157,3,3 BR DETACHED HOUSE,23-02-16,09-03-16,10-03-16,RGS,106,15,1,16,REDLAND,CAPALABA
4157,3,3 BR CLUSTER HOUSING,11-02-16,11-02-16,19-02-16,RGS,106,0,8,8,REDLAND,CAPALABA
4157,1,1 BR SENIOR UNIT,19-06-15,30-06-15,03-07-15,SNR,106,11,3,14,REDLAND,CAPALABA
4157,1,1 BR SENIOR UNIT,06-06-16,17-06-16,20-06-16,SNR,106,11,3,14,REDLAND,CAPALABA
4157,1,1 BR APARTMENT,10-07-15,27-07-15,31-07-15,RGS,106,17,4,21,REDLAND,CAPALABA
4157,1,1 BR SENIOR UNIT,05-01-16,15-02-16,16-02-16,SNR,106,41,1,42,REDLAND,CAPALABA
4157,2,2 BR DUPLEX,24-05-16,09-06-16,16-06-16,RGS,106,16,7,23,REDLAND,CAPALABA
4157,2,2 BR DUPLEX,06-04-16,05-05-16,05-05-16,RGS,106,29,0,29,REDLAND,CAPALABA
4660,3,3 BR DETACHED HOUSE,15-01-16,27-01-16,28-01-16,RGS,208,12,1,13,BUNDABERG,BURNETT
4820,3,3 BR DETACHED HOUSE,03-05-16,03-05-16,03-05-16,RGS,201,0,0,0,CHARTERS TOWERS,DALRYMPLE
4820,3,3 BR DETACHED HOUSE,03-05-16,23-05-16,15-06-16,RGS,201,20,23,43,CHARTERS TOWERS,DALRYMPLE
4820,1,1 BR SENIOR UNIT,15-10-15,29-10-15,17-12-15,SNR,201,14,49,63,CHARTERS TOWERS,DALRYMPLE
4820,1,1 BR SENIOR UNIT,19-01-16,28-01-16,01-04-16,SNR,201,9,64,73,CHARTERS TOWERS,DALRYMPLE
4820,1,1 BR SENIOR UNIT,02-06-15,12-06-15,21-08-15,SNR,201,10,70,80,CHARTERS TOWERS,DALRYMPLE
4820,4,4 BR DETACHED HOUSE,04-05-16,01-06-16,08-06-16,RGS,201,28,7,35,CHARTERS TOWERS,DALRYMPLE
4820,3,3 BR DETACHED HOUSE,16-02-16,24-02-16,29-02-16,RGS,201,8,5,13,CHARTERS TOWERS,DALRYMPLE
4820,3,3 BR DETACHED HOUSE,14-09-15,25-09-15,16-10-15,RGS,201,11,21,32,CHARTERS TOWERS,DALRYMPLE
4820,4,4 BR DETACHED HOUSE,17-08-15,28-08-15,08-09-15,AHG,201,11,11,22,CHARTERS TOWERS,DALRYMPLE
4820,4,4 BR DETACHED HOUSE,04-05-15,17-06-15,27-07-15,AHG,201,44,40,84,CHARTERS TOWERS,DALRYMPLE
4820,3,3 BR DETACHED HOUSE,06-01-16,21-01-16,11-02-16,AHG,201,15,21,36,CHARTERS TOWERS,DALRYMPLE
4820,3,3 BR DETACHED HOUSE,15-03-16,22-03-16,03-05-16,RGS,201,7,42,49,CHARTERS TOWERS,DALRYMPLE
4470,2,2 BR DUPLEX,20-04-16,20-04-16,20-04-16,RGS,207,0,0,0,MURWEH,WARREGO
4470,2,2 BR DUPLEX,04-01-16,09-02-16,12-02-16,RGS,207,36,3,39,MURWEH,WARREGO
4470,3,3 BR DETACHED HOUSE,21-03-16,05-04-16,27-05-16,RGS,207,15,52,67,MURWEH,WARREGO
4470,3,3 BR DETACHED HOUSE,24-04-15,25-02-16,01-03-16,RGS,207,307,5,312,MURWEH,WARREGO
4470,3,3 BR DETACHED HOUSE,04-12-15,09-12-15,09-12-15,AHG,207,5,0,5,MURWEH,WARREGO
4470,3,3 BR DETACHED HOUSE,18-08-15,28-08-15,28-08-15,RGS,207,10,0,10,MURWEH,WARREGO
4807,3,3 BR DETACHED HOUSE,02-10-15,15-10-15,12-11-15,RGS,201,13,28,41,BURDEKIN,BURDEKIN
4807,3,3 BR DETACHED HOUSE,27-11-15,27-11-15,09-12-15,RGS,201,0,12,12,BURDEKIN,BURDEKIN
4361,2,2 BR DUPLEX,14-12-15,24-12-15,19-01-16,RGS,207,10,26,36,TOOWOOMBA,CONDAMINE
4573,2,2 BR ATTACHED HOUSING,20-01-16,02-02-16,08-02-16,RGS,205,13,6,19,SUNSHINE COAST,MAROOCHYDORE
4573,1,1 BR SENIOR UNIT,10-03-16,18-03-16,18-04-16,SNR,205,8,31,39,SUNSHINE COAST,MAROOCHYDORE
4573,1,1 BR SENIOR UNIT,01-12-15,09-12-15,14-12-15,SNR,205,8,5,13,SUNSHINE COAST,MAROOCHYDORE
4573,1,1 BR SENIOR UNIT,20-05-16,27-05-16,01-06-16,SNR,205,7,5,12,SUNSHINE COAST,MAROOCHYDORE
4573,2,2 BR DUPLEX,09-03-16,23-03-16,30-03-16,RGS,205,14,7,21,SUNSHINE COAST,MAROOCHYDORE
4573,3,3 BR ATTACHED HOUSING,13-06-16,29-06-16,30-06-16,RGS,205,16,1,17,SUNSHINE COAST,MAROOCHYDORE
4824,3,3 BR DETACHED HOUSE,06-02-15,04-06-15,21-07-15,RGS,209,118,47,165,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,17-02-16,04-03-16,21-04-16,RGS,209,16,48,64,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,24-08-15,28-09-15,02-10-15,RGS,209,35,4,39,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,12-02-16,04-03-16,18-03-16,RGS,209,21,14,35,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,23-10-15,26-11-15,30-11-15,RGS,209,34,4,38,CLONCURRY,MOUNT ISA
4824,2,2 BR DUAL OCCUPANCY,12-10-15,26-11-15,12-02-16,RGS,209,45,78,123,CLONCURRY,MOUNT ISA
4824,2,2 BR CLUSTER HOUSING,10-04-15,05-08-15,17-09-15,RGS,209,117,43,160,CLONCURRY,MOUNT ISA
4824,2,2 BR DUAL OCCUPANCY,27-11-15,21-03-16,27-04-16,RGS,209,115,37,152,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,15-09-15,16-11-15,18-11-15,AHG,209,62,2,64,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,29-02-16,24-03-16,31-03-16,AHG,209,24,7,31,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,12-10-15,17-11-15,17-11-15,AHG,209,36,0,36,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,21-03-16,21-04-16,26-04-16,AHG,209,31,5,36,CLONCURRY,MOUNT ISA
4824,3,3 BR DETACHED HOUSE,29-10-15,18-04-16,19-04-16,AHG,209,172,1,173,CLONCURRY,MOUNT ISA
4721,2,2 BR SENIOR UNIT,26-11-15,16-12-15,16-12-15,SNR,203,20,0,20,ISAAC,GREGORY
4163,1,1 BR SENIOR UNIT,05-01-16,05-01-16,11-01-16,SNR,106,0,6,6,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,27-11-15,04-12-15,04-01-16,SNR,106,7,31,38,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,17-12-15,08-01-16,11-01-16,SNR,106,22,3,25,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,03-03-16,16-03-16,16-03-16,SNR,106,13,0,13,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,06-07-15,15-07-15,22-07-15,SNR,106,9,7,16,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,15-04-16,03-05-16,06-05-16,SNR,106,18,3,21,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,07-10-15,16-10-15,19-10-15,SNR,106,9,3,12,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,23-10-15,30-10-15,04-11-15,SNR,106,7,5,12,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,19-02-16,29-02-16,03-03-16,SNR,106,10,3,13,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,10-07-15,22-07-15,29-07-15,SNR,106,12,7,19,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,09-12-15,22-12-15,23-12-15,SNR,106,13,1,14,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,04-01-16,13-01-16,13-01-16,SNR,106,9,0,9,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,09-11-15,19-11-15,19-11-15,SNR,106,10,0,10,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,03-08-15,11-08-15,18-08-15,SNR,106,8,7,15,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,23-09-15,08-10-15,12-10-15,SNR,106,15,4,19,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,04-04-16,13-04-16,15-04-16,SNR,106,9,2,11,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,07-01-16,22-01-16,22-01-16,SNR,106,15,0,15,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,07-09-15,15-09-15,22-09-15,SNR,106,8,7,15,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,08-01-16,25-01-16,01-02-16,SNR,106,17,7,24,REDLAND,CLEVELAND
4163,1,1 BR APARTMENT,11-04-16,26-04-16,26-04-16,RGS,106,15,0,15,REDLAND,CLEVELAND
4163,1,1 BR APARTMENT,20-10-15,30-10-15,12-11-15,RGS,106,10,13,23,REDLAND,CLEVELAND
4163,1,1 BR APARTMENT,10-05-16,20-05-16,25-05-16,RGS,106,10,5,15,REDLAND,CLEVELAND
4163,2,2 BR CLUSTER HOUSING,01-10-15,13-10-15,20-10-15,RGS,106,12,7,19,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,18-09-15,30-09-15,15-10-15,SNR,106,12,15,27,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,13-07-15,21-07-15,22-07-15,SNR,106,8,1,9,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,16-06-15,29-06-15,08-07-15,SNR,106,13,9,22,REDLAND,CLEVELAND
4163,1,1 BR APARTMENT,11-08-15,20-08-15,28-08-15,RGS,106,9,8,17,REDLAND,CLEVELAND
4163,1,1 BR SENIOR UNIT,30-11-15,09-12-15,19-01-16,SNR,106,9,41,50,REDLAND,CLEVELAND
4163,1,1 BR APARTMENT,04-01-16,14-01-16,25-01-16,RGS,106,10,11,21,REDLAND,CLEVELAND
4163,3,3 BR DETACHED HOUSE,24-03-16,13-04-16,13-04-16,RGS,106,20,0,20,REDLAND,CLEVELAND
4163,3,3 BR DETACHED HOUSE,13-11-15,02-12-15,07-12-15,RGS,106,19,5,24,REDLAND,CLEVELAND
4216,4,4 BR DETACHED HOUSE,23-09-15,02-10-15,06-10-15,RGS,204,9,4,13,GOLD COAST,BROADWATER
4551,2,2 BR ATTACHED HOUSING,30-05-16,08-06-16,16-06-16,RGS,205,9,8,17,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,03-08-15,21-08-15,24-08-15,RGS,205,18,3,21,SUNSHINE COAST,KAWANA
4551,3,3 BR DUPLEX,14-08-15,14-08-15,14-08-15,RGS,205,0,0,0,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DUPLEX,14-08-15,26-08-15,11-09-15,RGS,205,12,16,28,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DUPLEX,10-08-15,10-08-15,10-08-15,RGS,205,0,0,0,SUNSHINE COAST,CALOUNDRA
4551,3,3 BR DETACHED HOUSE,05-04-16,07-04-16,07-04-16,RGS,205,2,0,2,SUNSHINE COAST,KAWANA
4870,3,3 BR DETACHED HOUSE,22-03-16,01-04-16,21-04-16,RGS,202,10,20,30,CAIRNS,CAIRNS
4870,3,3 BR DETACHED HOUSE,07-10-15,15-10-15,26-10-15,RGS,202,8,11,19,CAIRNS,CAIRNS
4870,3,3 BR DETACHED HOUSE,29-03-16,08-04-16,15-04-16,RGS,202,10,7,17,CAIRNS,CAIRNS
4870,3,3 BR DETACHED HOUSE,18-08-15,28-08-15,01-09-15,RGS,202,10,4,14,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,10-08-15,10-08-15,10-08-15,SNR,202,0,0,0,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,10-06-15,19-06-15,21-08-15,SNR,202,9,63,72,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,10-08-15,19-08-15,15-02-16,SNR,202,9,180,189,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,09-10-15,19-10-15,25-05-16,SNR,202,10,219,229,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,01-02-16,09-02-16,08-03-16,SNR,202,8,28,36,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,13-11-15,24-11-15,04-01-16,SNR,202,11,41,52,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,07-09-15,14-09-15,19-11-15,SNR,202,7,66,73,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,16-07-15,03-08-15,21-08-15,SNR,202,18,18,36,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,17-07-15,28-07-15,13-11-15,SNR,202,11,108,119,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,25-02-15,05-03-15,13-08-15,SNR,202,8,161,169,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,27-11-15,08-12-15,09-05-16,SNR,202,11,153,164,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,28-01-16,28-01-16,28-01-16,SNR,202,0,0,0,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,29-01-16,11-02-16,29-03-16,SNR,202,13,47,60,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,12-02-16,12-02-16,12-02-16,SNR,202,0,0,0,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,07-05-15,15-05-15,02-07-15,SNR,202,8,48,56,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,18-11-15,14-12-15,08-06-16,SNR,202,26,177,203,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,09-10-15,16-10-15,22-01-16,SNR,202,7,98,105,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,07-09-15,07-10-15,15-02-16,SNR,202,30,131,161,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,17-11-15,26-11-15,27-11-15,SNR,202,9,1,10,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,18-11-15,30-11-15,30-11-15,SNR,202,12,0,12,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,07-12-15,15-12-15,15-04-16,SNR,202,8,122,130,CAIRNS,CAIRNS
4870,1,1 BR SENIOR UNIT,27-11-15,30-11-15,30-11-15,SNR,202,3,0,3,CAIRNS,CAIRNS
4870,3,3 BR DETACHED HOUSE,24-03-16,15-04-16,29-04-16,RGS,202,22,14,36,CAIRNS,CAIRNS
4870,2,2 BR ATTACHED HOUSING,07-04-16,14-04-16,28-04-16,RGS,202,7,14,21,CAIRNS,CAIRNS
